Patient ID,Feature 0, Dataset
4291141,0.4538206,train
2435044,0.46628442,train
5802425,0.42121878,train
5329135,0.4773781,train
2803136,0.4700329,train
3025803,0.433666,train
1585538,0.4413841,train
1266443,0.3637838,train
3776791,0.39726862,train
3530902,0.46318033,train
5614225,0.46573204,train
5861674,0.43410173,train
3119868,0.46149686,train
2560497,0.46658415,train
5158662,0.4572003,train
4585360,0.46057317,train
4737639,0.46253225,train
3860805,0.47024918,train
2188882,0.46091026,train
2088746,0.46852624,train
4481623,0.46049103,train
2081348,0.3506081,train
4347015,0.46829534,train
5613300,0.41914088,train
1827166,0.40589616,train
1519107,0.44822127,train
3503040,0.47331375,train
1863806,0.46284062,train
2364196,0.47098112,train
4947418,0.4507122,train
4148036,0.4766099,train
4758792,0.44210005,train
3265213,0.46103874,train
4573439,0.4676075,train
1357174,0.44958124,train
2335507,0.46350595,train
2207990,0.46615854,train
2245977,0.45914492,train
3126407,0.4750918,train
3570930,0.4671992,train
2349528,0.46959156,train
2952762,0.46803367,train
3816672,0.4641382,train
3182901,0.43801457,train
4768649,0.46795562,train
1181619,0.40271693,train
1501528,0.4412842,train
1088776,0.48627925,train
2687974,0.46948063,train
1302533,0.4544099,train
2124227,0.46941063,train
3533648,0.44752094,train
2333669,0.44625068,train
5189262,0.4640905,train
3043081,0.4650862,train
4135802,0.47048843,train
1804331,0.46244055,train
4853378,0.48366445,train
4161802,0.45814678,train
1067858,0.442855,train
2776540,0.42989293,train
3554529,0.4684188,train
2241706,0.48627925,train
3672213,0.4791177,train
2169720,0.4682772,train
3154349,0.47243574,train
1689378,0.45910624,train
5193664,0.47155544,train
3787766,0.44700983,train
4898002,0.46027127,train
1068005,0.40541527,train
3823790,0.4429169,train
4606721,0.42895517,train
5286166,0.45826882,train
5628393,0.46472076,train
1108236,0.4652339,train
2812937,0.4665741,train
1944040,0.4540289,train
3689558,0.46384233,train
2743711,0.42677698,train
4526578,0.45401496,train
4041046,0.45644087,train
1252959,0.43177977,train
5684583,0.4401407,train
2940108,0.46492553,train
1432302,0.45972,train
1608031,0.46173358,train
3179388,0.467518,train
2045792,0.470112,train
3697422,0.47092715,train
2545912,0.46109188,train
4946101,0.4457169,train
1342756,0.45835567,train
4118304,0.4647119,train
4370579,0.45666438,train
4997317,0.47075766,train
1375434,0.449657,train
1689501,0.4603759,train
4815860,0.45981297,train
2684632,0.47104982,train
1241393,0.39962158,train
5141318,0.45705652,train
2340500,0.48627925,train
3735780,0.445186,train
4473214,0.471064,train
1059114,0.46158034,train
1304570,0.46275112,train
2761036,0.48627925,train
3101390,0.45395577,train
2199482,0.4607527,train
4649302,0.46741164,train
2953281,0.40238756,train
5793185,0.4636736,train
2164678,0.46402183,train
2758126,0.461988,train
1564638,0.4803416,train
5623693,0.35587385,train
4473896,0.45903626,train
2767832,0.45951563,train
2145123,0.45719573,train
5062852,0.4764665,train
3956369,0.4476523,train
3569014,0.4841435,train
4261424,0.44130144,train
3465460,0.4721369,train
3506192,0.45871234,train
2196741,0.46973002,train
3881072,0.48627925,train
3168192,0.45492932,train
5430217,0.45176175,train
4196849,0.45651102,train
1219136,0.47529927,train
5660208,0.46773604,train
5266581,0.4332388,train
4689008,0.44624484,train
5680889,0.4621788,train
5352460,0.47439423,train
3158855,0.46254006,train
5432812,0.47215548,train
1291949,0.47242898,train
4474196,0.4283417,train
5611843,0.45743412,train
1611061,0.4722459,train
5694555,0.47003588,train
1512196,0.48627925,train
3129763,0.45921046,train
1379908,0.45595923,train
3312998,0.45886204,train
1281081,0.4579661,train
1071708,0.46991858,train
3594589,0.46644455,train
2622234,0.46815592,train
2529470,0.4496831,train
4008980,0.47144204,train
1438429,0.48627925,train
5823101,0.46971205,train
5316849,0.45736453,train
1321914,0.46639147,train
5713948,0.4510942,train
1965782,0.43162408,train
5487675,0.46724933,train
1492486,0.48627925,train
3738663,0.44223413,train
4166790,0.4762018,train
2909778,0.37593523,train
3396208,0.4720758,train
5189135,0.46370783,train
2170022,0.45620844,train
3353538,0.4650283,train
5426773,0.4717449,train
5361252,0.45987362,train
2861864,0.47107005,train
3390982,0.41647637,train
4547407,0.45235458,train
4241821,0.45407113,train
2844876,0.47131792,train
5013961,0.4211283,train
5828304,0.48627925,train
3821304,0.4205921,train
5224584,0.41021997,train
2754684,0.44823977,train
2719350,0.47304916,train
5360807,0.45943573,train
5296453,0.4658662,train
2677073,0.4682323,train
3665630,0.45899406,train
2173129,0.3650962,train
5676999,0.47469345,train
3620718,0.45803246,train
5606056,0.47509494,train
2634940,0.44952688,train
3011061,0.46078527,train
3263749,0.48627925,train
5879328,0.46233872,train
4715142,0.46580634,train
1406892,0.36763126,train
4835870,0.41825128,train
4075244,0.4688154,train
1567768,0.4576378,train
1108595,0.43364,train
5527476,0.45963427,train
3783545,0.46961793,train
4246838,0.47533423,train
5462776,0.4602041,train
3192773,0.47276217,train
4811578,0.45864072,train
5444719,0.46917355,train
5865843,0.46207812,train
4116675,0.45696604,train
1787284,0.46386772,train
3657645,0.46577203,train
5456028,0.38740006,train
1887646,0.45216417,train
2584538,0.46500292,train
3903661,0.42243758,train
5340638,0.4627924,train
4565772,0.46261695,train
3198448,0.45497847,train
5840551,0.47243142,train
2200895,0.44515768,train
4166600,0.46439248,train
3755369,0.44157878,train
3206745,0.44619218,train
4590791,0.46401986,train
4265929,0.45555493,train
1248559,0.4686014,train
2716591,0.47163814,train
5223812,0.41747567,train
5284406,0.4581686,train
4053711,0.4113628,train
1747674,0.45712557,train
5234996,0.39232507,train
1433023,0.45888445,train
4901099,0.3589142,train
4469108,0.41547686,train
4418390,0.48627925,train
2492672,0.46752244,train
2399883,0.46942663,train
5388421,0.45095012,train
3686035,0.471779,train
1126862,0.36138096,train
5186045,0.4710828,train
1383246,0.42396697,train
4005475,0.47336546,train
3570217,0.48152745,train
1629064,0.47092605,train
4112601,0.462277,train
3888671,0.4642559,train
2429792,0.46780628,train
2959000,0.44603646,train
3736080,0.43978474,train
4918623,0.46410865,train
4066511,0.46317214,train
3417112,0.46907568,train
3946960,0.4671583,train
4368209,0.47214475,train
5508346,0.47530675,train
4781715,0.36453182,train
2839168,0.4656438,train
5529657,0.45921877,train
1161480,0.41016257,train
3403140,0.45972934,train
5302094,0.46285418,train
1022164,0.45715812,train
4432153,0.46429425,train
3332958,0.4615306,train
1415558,0.4680882,train
3046461,0.45944953,train
4501841,0.47514427,train
1552565,0.4312793,train
4989657,0.46363097,train
3875363,0.46667075,train
3611203,0.45942342,train
4712313,0.4506741,train
4134829,0.46938443,train
3281177,0.47140148,train
4559814,0.44728044,train
3920160,0.45434988,train
3499640,0.45341933,train
2837078,0.45118207,train
5161316,0.45955932,train
4627249,0.46237478,train
5195506,0.47435153,train
2478703,0.455059,train
5166967,0.36528176,train
3250956,0.46742287,train
5512208,0.48627925,train
1410906,0.4705557,train
5466822,0.45832285,train
5102158,0.35643953,train
4892580,0.46002123,train
5764966,0.47879338,train
3291416,0.46519202,train
4340277,0.44967026,train
3324241,0.4711012,train
3227477,0.45338717,train
2219980,0.44406974,train
2680460,0.43866867,train
5658933,0.3720124,train
2648857,0.38629946,train
4617115,0.44584793,train
1082028,0.4362795,train
4751585,0.45804137,train
4039536,0.45552102,train
5630523,0.47029206,train
2923212,0.46148574,train
1863567,0.46410918,train
1442796,0.4561894,train
1256680,0.442185,train
4516986,0.40236562,train
1619551,0.4728502,train
4753185,0.47125074,train
5613160,0.45506176,train
4802982,0.44828266,train
1838831,0.45612025,train
2035846,0.4710362,train
3184424,0.4279042,train
1526324,0.47356594,train
2238132,0.4690799,train
5568204,0.4635816,train
1224190,0.45970696,train
3656526,0.46233842,train
2425875,0.47385892,train
2310181,0.48627925,train
4729348,0.47626796,train
2291130,0.45743564,train
2441710,0.48627925,train
4242226,0.4538668,train
2223408,0.4605933,train
3250110,0.46796578,train
5118997,0.4537503,train
5262292,0.46080926,train
3319358,0.47171164,train
1372474,0.45670515,train
3882136,0.40159318,train
3984315,0.4169233,train
1481525,0.47015002,train
4730050,0.45329192,train
1687422,0.48355067,train
2368970,0.45358232,train
4792594,0.4543076,train
4116416,0.4742056,train
1202495,0.48627925,train
2848473,0.4645011,train
4036058,0.4608044,train
2924943,0.3711732,train
3254058,0.46295065,train
2149618,0.40799266,train
4598181,0.44898373,train
2413464,0.4703826,train
3362585,0.4919253,train
4326917,0.453242,train
3498188,0.45191488,train
4591412,0.45498568,train
2269085,0.46230847,train
1274729,0.47363067,train
4794297,0.47612467,train
4871377,0.4429334,train
5167689,0.3536611,train
3343913,0.46275815,train
3892467,0.46123102,train
1907090,0.4850518,train
1132503,0.46189746,train
3154495,0.47735667,train
1538796,0.45770833,train
5748947,0.4418073,train
3304140,0.4476296,train
2472382,0.47657117,train
1316431,0.47385418,train
4052138,0.46912417,train
1387022,0.45885962,train
1344947,0.45921695,train
1072327,0.45067996,train
2280139,0.4613308,train
2582823,0.44600853,train
5063144,0.47053942,train
5151995,0.44144905,train
3322967,0.4242083,train
4609331,0.3632934,train
3716387,0.48627925,train
1070243,0.48627925,train
2600196,0.45874512,train
1370470,0.47732994,train
2575727,0.4658313,train
3507997,0.44137755,train
4130017,0.40684944,train
5771141,0.44485602,train
3688842,0.44469067,train
3271660,0.46914572,train
1720578,0.46407104,train
4643502,0.45159057,train
1814508,0.41596508,train
5856618,0.46772674,train
4985211,0.43834177,train
5311105,0.48627925,train
4495384,0.36279556,train
5344030,0.46024045,train
5446080,0.37019667,train
2283982,0.46521157,train
2235298,0.4732892,train
5672039,0.46103635,train
1302127,0.464319,train
3985244,0.459269,train
2662419,0.45348758,train
3127151,0.456591,train
1402273,0.4685714,train
5003786,0.4645905,train
2754866,0.48627925,train
4401791,0.4330819,train
3287654,0.46893078,train
3665733,0.47334874,train
1818416,0.43011203,train
3433721,0.47103456,train
5787276,0.42875525,train
5110652,0.4649676,train
1239752,0.4609634,train
4161251,0.42178652,train
2009848,0.38666812,train
1197603,0.4663822,train
4638927,0.4609328,train
3078118,0.46220553,train
5506522,0.4496006,train
2096280,0.47053438,train
4574064,0.45563295,train
2662425,0.45935458,train
3782568,0.41777542,train
3825924,0.4590642,train
5612421,0.40826362,train
2819944,0.45188355,train
4841050,0.45771056,train
1813651,0.41757601,train
1348139,0.4363971,train
3821415,0.48627925,train
5676948,0.46218044,train
3178892,0.4626964,train
4790229,0.40530983,train
3003437,0.4658285,train
4306470,0.4564338,train
1285346,0.46771917,train
4056380,0.4653111,train
2451687,0.43459415,train
3472384,0.45137224,train
5160783,0.47092822,train
3372618,0.463128,train
5654415,0.46600163,train
2391423,0.48627925,train
3546320,0.4639544,train
5381558,0.4569477,train
4956360,0.45814693,train
2902536,0.4654194,train
1256890,0.46811303,train
5127580,0.4739731,train
5277020,0.45817196,train
4088195,0.44366896,train
3175493,0.46715558,train
2825057,0.44243678,train
3741102,0.46256542,train
5324416,0.45092964,train
5824010,0.39366448,train
2107065,0.46571213,train
5421263,0.40676123,train
3101715,0.4553509,train
2664161,0.41457075,train
1829776,0.47731635,train
4716376,0.4490828,train
2667412,0.46037102,train
1040382,0.37253836,train
1195039,0.4459378,train
2512054,0.3809696,train
3017553,0.4652136,train
3319686,0.43391147,train
2239106,0.46049002,train
4367401,0.47673836,train
3453992,0.46533564,train
2193937,0.47013745,train
3367545,0.44905913,train
2468066,0.4718061,train
4319059,0.4261681,train
3530724,0.4707784,train
4420743,0.4654689,train
4787391,0.43307334,train
3414771,0.4550433,train
4567098,0.45747513,train
3080426,0.46949816,train
3718849,0.46683922,train
4305024,0.46278518,train
3823756,0.43998882,train
4065946,0.46760938,train
4305717,0.4635311,train
3095153,0.48627925,train
5075864,0.4698463,train
1062251,0.46201319,train
4014649,0.4523407,train
5212944,0.46741825,train
1339333,0.46185106,train
4216939,0.43912825,train
1489215,0.46977732,train
5159097,0.45991427,train
2060473,0.4647567,train
2710414,0.45318267,train
5511899,0.45876983,train
3233921,0.46674442,train
4522380,0.46932805,train
5552220,0.42584163,train
3957918,0.3778607,train
1493841,0.39135447,train
4094601,0.46585315,train
1249913,0.4150175,train
2693082,0.3929243,train
1288434,0.46791348,train
1270386,0.4662407,train
1986359,0.4513845,train
3428769,0.46371233,train
3240086,0.4672876,train
3111974,0.42846087,train
2174952,0.4744736,train
5837805,0.47757626,train
3279508,0.4600693,train
5264589,0.45513725,train
2150355,0.45073494,train
1433715,0.46721452,train
5838719,0.46857205,train
1126292,0.4417331,train
3943299,0.48627925,train
5221833,0.44449997,train
4444303,0.44435957,train
4607076,0.47157115,train
3107877,0.45226204,train
2093574,0.4544944,train
4528751,0.45344993,train
1568780,0.4548581,train
2586885,0.46776325,train
4518921,0.459687,train
1647366,0.46290824,train
1504675,0.45993096,train
4782459,0.4546516,train
1768456,0.38778776,train
1108595,0.48627925,train
2456865,0.45061332,train
1773138,0.45013687,train
5141453,0.47284722,train
1314484,0.47165433,train
4482531,0.46893898,train
1485353,0.45879322,train
2435276,0.45876577,train
2042589,0.46436614,train
4029040,0.46189788,train
4426908,0.46256837,train
2274174,0.45145017,train
5695403,0.36955622,train
2183162,0.44320938,train
3360146,0.34495944,train
5655655,0.46465737,train
5060866,0.4647523,train
3443557,0.46776053,train
1277732,0.46456712,train
3794947,0.46405315,train
1515995,0.3627887,train
5126887,0.46081343,train
2687517,0.46395442,train
3762885,0.46747503,train
3519247,0.4729395,train
2181495,0.46194208,train
3009912,0.46349195,train
2435449,0.47497562,train
1054507,0.4804487,train
3819469,0.46181402,train
3543823,0.44715503,train
1724836,0.45327875,train
1247960,0.46077055,train
2774642,0.46817777,train
5316864,0.39182946,train
5200652,0.4778816,train
5667012,0.43810645,train
3172976,0.45290372,train
3562102,0.46892688,train
5280490,0.46391872,train
1729913,0.4563011,train
3746833,0.472677,train
5272889,0.4496556,train
1981528,0.47554484,train
5229128,0.39385518,train
5623661,0.44631273,train
1247098,0.44896036,train
1216415,0.43855423,train
2617690,0.4596942,train
3986789,0.45467326,train
4991593,0.4518115,train
2965605,0.45935303,train
3610855,0.48627925,train
1464095,0.46424398,train
2426951,0.4553833,train
1729292,0.46226034,train
2335218,0.4594464,train
5616912,0.4747253,train
4183966,0.47754288,train
1840668,0.46038094,train
4743418,0.48627925,train
2457607,0.41906348,train
4575411,0.40372524,train
5202741,0.36701065,train
2293087,0.46500996,train
1081268,0.4779673,train
2187362,0.46586728,train
4686722,0.40758654,train
1474312,0.4669125,train
3668220,0.4413808,train
1062338,0.45166406,train
2764454,0.4521059,train
2291186,0.47433135,train
3580754,0.46876514,train
1096289,0.47105995,train
3687322,0.44872433,train
1726550,0.46255717,train
5273062,0.4574667,train
4600274,0.44731522,train
5151530,0.46766746,train
4155398,0.42937806,train
1563898,0.47156766,train
1541934,0.45788297,train
3746871,0.4627061,train
5311826,0.415774,train
3278587,0.46442524,train
3926232,0.45518008,train
3205811,0.4638708,train
2233530,0.43234,train
2131822,0.44992208,train
5530326,0.4765616,train
3012073,0.40452692,train
1772728,0.4525515,train
4746125,0.46241525,train
4853419,0.4549754,train
3264994,0.46706024,train
1605637,0.46928298,train
3926074,0.4573488,train
1232033,0.3540135,train
4756670,0.4705117,train
2294428,0.4610888,train
5724247,0.46171522,train
1193734,0.46915376,train
5788270,0.47084948,train
2955030,0.47026107,train
5200984,0.4601,train
3050968,0.44024268,train
3270058,0.4611969,train
2209027,0.450917,train
3739461,0.39958528,train
4004629,0.46040428,train
5261081,0.4588291,train
1417234,0.48627925,train
5314434,0.4593387,train
2764066,0.45131275,train
1222503,0.46376553,train
5374748,0.47097537,train
2229825,0.45916432,train
4166003,0.46942264,train
5085458,0.3843713,train
